,surveyID,enum_no,Zone_NO,Class No,lat,lon,busi_activity,oper_time,home_del_pro,pick_take_away,deli_from,only_est,est_area,off_street_park,park_area,aload_docks,no_load_docks,full_emp,part_emp,work_shifts,load_share,to_2a,to_3w,to_bi,to_lt,to_ot,to_pi,owned_2a,owned_3w,owned_bi,owned_lt,owned_pi,owned_ot,leased_2a,leased_3w,leased_bi,leased_lt,leased_ot,leased_pi,len_m_100,len_m_300,len_m_500,len_m_750,NAICS_code,weekly_trucks,to_b3,to_tr,to_all_np
799,1798,1,1,9999,13.08867175,80.2639291,Building Material / Hardware,8.199354226,Yes,Yes,Several Individual warehouses,Yes,1974.813055,Yes,248.4059549,Yes,1,10.08245759,0.08898165,Yes,No,0.936011406,0.388707056,0.269945287,0.29625123,0.357836207,0.169563245,1,1,0,1,1,0,1,0,0,1,0,0,550.78,6648.459032,17935.13479,32461.25792,44,1,0.658652343,1.232262636,0.319047619
771,1770,1,1,4771,13.08257709,80.2180764,Apparel / Accessory,10.31804332,No,No,Central Warehouse of establishment,No,1667.499204,No,249.286332,No,1,4.082457593,0.08898165,No,No,0.8381085,0.18376908,0.577521688,0.927353425,0.988215595,1.963801027,1,1,0,0,0,0,1,1,1,0,1,0,652.24,4067.373193,17381.78572,35717.87446,44,0,0.761290768,1.765461926,2
165,1164,1,1,4759,12.99363337,80.25298137,Electronics,11.83791167,Yes,Yes,Several Individual warehouses,Yes,329.0298935,Yes,249.622493,Yes,1,1.082457593,0.08898165,Yes,Yes,0.878306787,0.619001645,0.09771114,0.221315148,0.637636251,1.021204113,1,0,0,0,1,0,0,1,1,0,1,1,891.84,6671.860661,19331.27858,43570.15057,44,0,0.716712784,1.099621935,0.285714286
913,1912,1,1,4752,13.10143834,80.27986806,Building Material / Hardware,11.31481432,Yes,Yes,From wholesale shops,Yes,926.3120489,Yes,249.8270418,Yes,1,0.082457593,0.08898165,Yes,No,0.292547001,0.922571682,2.233192471,0.869600958,0.879658772,0.325755283,1,1,2,1,1,1,0,1,0,0,1,1,802.18,4330.122189,12796.85375,37717.02724,44,0,3.155764153,1.162147959,2.428571429
394,1393,1,1,4772,13.03709848,80.21870335,Pharma vendor,12.84609685,No,No,Several Individual warehouses,No,396.7279142,No,250.9767815,No,1,1.082457593,0.08898165,No,No,0.654550836,0.269971387,1.462638837,0.854852083,0.212731185,0.813878571,1,0,0,0,1,0,0,1,3,0,1,1,670.31,7170.070649,21639.67233,40731.89806,44,0,1.732610224,1.509402919,1
465,1464,1,1,4759,13.04096891,80.19942352,Electronics,10.06222842,No,No,From wholesale shops,No,1029.983218,No,251.2340733,No,1,2.082457593,0.08898165,No,No,0.545560185,3.552031521,0.670855234,0.996746356,0.398802807,0.502584958,1,3,0,0,1,0,1,1,0,0,0,0,698.08,6475.816799,19194.14382,41333.74728,44,0,4.222886755,1.542306541,3
584,1583,1,1,4772,13.05246049,80.2211461,Pharma vendor,13.18448349,Yes,Yes,Several Individual warehouses,Yes,413.1193053,Yes,251.6755229,Yes,1,1.082457593,0.08898165,Yes,No,0.952289039,0.284311103,0.782502207,0.390068251,0.576262293,0.604434015,1,0,0,0,1,1,1,0,0,0,1,0,858.83,8333.200776,20745.3435,41793.0207,44,0,1.066813309,1.34235729,1.285714286
265,1264,1,1,5320,13.01519186,80.21329925,Others,7.498907982,Yes,Yes,Several Individual warehouses,Yes,532.4856188,Yes,253.7171315,Yes,1,4.082457593,0.08898165,Yes,No,0.407112098,0.99895454,0.327890576,0.779758783,0.930152487,0.143696475,1,0,0,0,1,0,1,0,0,1,0,0,396.64,6270.679528,16038.85581,29043.17325,42,0,1.326845116,1.186870881,1
602,1601,1,1,4752,13.05358177,80.22485147,Building Material / Hardware,10.9118191,Yes,Yes,Several Individual warehouses,Yes,3359.926304,Yes,254.2359426,Yes,1,4.082457593,0.08898165,Yes,No,0.725336563,0.204537332,0.074177559,0.586552212,0.157506912,2.827163417,0,0,0,1,3,1,1,0,1,0,0,0,706.47,6588.422044,20614.22903,41889.59393,44,0,0.278714891,1.311888774,2
523,1522,1,1,4752,13.04751283,80.20164363,Building Material / Hardware,13.97868014,Yes,Yes,Several Individual warehouses,Yes,743.3429478,Yes,254.9701995,Yes,1,0.082457593,0.08898165,Yes,No,0.908738356,0.481368523,0.062113693,0.008722344,0.081792837,0.207791742,1,0,1,0,1,0,0,0,0,1,1,0,719.25,7029.872104,19579.34584,33454.93514,44,0,0.543482216,0.9174607,0.714285714
454,1453,1,1,4771,13.04065295,80.19316047,Apparel / Accessory,12.21011818,No,No,From wholesale shops,No,620.048779,No,255.5673204,No,1,3.082457593,0.08898165,No,No,0.428052331,3.744341654,0.456394169,0.355346155,0.585122215,0.041841543,0,1,0,2,0,0,1,0,1,1,1,1,493.98,7457.170349,18432.00011,34044.35423,44,5,4.200735823,0.783398486,3.166666667
307,1306,1,1,4663,13.02777054,80.20898296,Building Material / Hardware,8.689460921,Yes,Yes,Several Individual warehouses,Yes,986.6844055,Yes,256.3031881,Yes,1,4.082457593,0.08898165,Yes,No,0.333176803,0.484821433,0.784907272,0.450269431,0.640394884,0.839564903,1,0,1,0,0,0,1,0,1,0,1,2,1669.5,2780.401536,6895.750162,38992.55704,33,0.233333333,1.269728705,0.783446235,0.428571429
160,1159,1,1,4721,12.99205048,80.25269947,Food stores,14.84137277,No,No,Several Individual warehouses,No,406.145588,No,256.6715941,No,1,8.082457593,3.08898165,No,Yes,0.83255242,0.804155605,0.459093467,0.742289927,0.235712084,1.419657351,0,1,1,0,0,0,1,1,0,1,0,2,805.95,5577.00789,17740.8191,43198.19312,44,0,1.263249072,1.574842346,1
251,1250,1,1,9999,13.01065419,80.2072703,Building Material / Hardware,9.171593407,Yes,Yes,From wholesale shops,Yes,388.9219419,Yes,257.8276925,Yes,1,8.082457593,0.08898165,Yes,No,0.81875962,0.917030816,0.450706884,0.321056216,0.845848027,0.974770013,1,0,0,0,1,0,1,1,0,0,1,0,625.41,5155.417102,15239.61166,43065.73849,44,0.233333333,1.367737701,1.139815836,1.142857143
198,1197,1,1,5610,12.9995917,80.25183556,Restaurant,11.07217999,NA,NA,Central Warehouse of establishment,NA,1196.909543,NA,290.2136093,NA,1,9.082457593,0.08898165,NA,Yes,0.755672884,0.248208979,0.206633653,0.722338418,0.825382627,1.220839306,1,0,1,0,1,1,1,1,0,0,1,1,817.21,6564.291761,17832.01982,0,31,0,0.454842632,1.478011302,0.285714286
200,1199,1,1,4771,12.99978956,80.25180426,Apparel / Accessory,10.78821703,No,No,Central Warehouse of establishment,No,502.0343153,No,291.1878713,No,1,8.082457593,0.08898165,No,Yes,0.204490161,0.07741193,0.0468968,0.039993912,0.191088696,1.108894526,1,1,3,1,1,1,0,0,0,0,0,1,772.39,7959.169164,20020.88988,76044.71838,44,0.233333333,0.12430873,0.244484073,0.428571429
148,1147,1,1,4520,12.99087116,80.20560975,Automobile dealer & sevice,10.43620744,Yes,Yes,Central Warehouse of establishment,Yes,2334.053669,Yes,292.4080467,Yes,1,4.082457593,0.08898165,Yes,No,0.623651484,0.26361155,0.355032181,0.65158554,0.998305712,4.357213728,1,0,6,0,3,1,1,1,0,1,0,1,849.13,4635.706779,11539.43576,38577.69987,42,0,0.618643731,1.275237024,4
994,1993,1,1,4652,13.15453589,80.22727333,Electronics,7.363978895,Yes,Yes,Several Individual warehouses,Yes,1379.217328,Yes,292.5480899,Yes,1,2.082457593,0.08898165,Yes,No,0.579225787,0.36750992,0.826759165,0.40565445,0.511857416,1.923882192,1,1,1,1,1,1,1,1,0,0,0,0,464,5704.984872,16129.78169,12987.82643,33,0.466666667,1.194269084,0.984880237,1.285714286
728,1727,1,1,4721,13.07495968,80.21584625,Food stores,12.29934555,Yes,Yes,Several Individual warehouses,Yes,1003.047462,Yes,294.981404,Yes,1,3.082457593,0.08898165,Yes,Yes,0.995061368,0.493685185,4.801389782,0.207814245,0.124447508,0.115439314,0,1,3,1,0,0,0,1,0,1,0,2,2056.65,6832.978342,19870.39257,45601.1177,44,0,5.295074966,1.202875612,5.428571429
441,1440,1,1,4771,13.0402025,80.24045721,Apparel / Accessory,11.64561557,Yes,Yes,From wholesale shops,Yes,3073.055561,Yes,295.5959517,Yes,1,3.082457593,0.08898165,Yes,No,0.472961077,0.237687986,0.361681366,0.097040781,0.061095478,0.311950594,1,1,0,1,0,1,0,1,1,1,0,0,972.21,7797.203251,19103.32911,34480.4059,44,0,0.599369352,0.570001858,0.142857143
996,1995,1,1,4520,13.15556719,80.22474088,Automobile dealer & sevice,12.20074985,Yes,Yes,Several Individual warehouses,Yes,800.5552547,Yes,296.0301642,Yes,1,4.082457593,0.08898165,Yes,Yes,0.943827976,0.181101519,0.934996146,0.960942161,0.406241716,0.928294347,1,0,1,1,2,0,1,1,0,0,0,1,409.43,7347.483303,18986.20284,9235.269673,44,0,1.116097665,1.904770137,0.066666667
596,1595,1,1,4752,13.05307951,80.19309837,Building Material / Hardware,11.47442843,Yes,Yes,Several Individual warehouses,Yes,1081.17638,Yes,297.6319714,Yes,1,1.082457593,0.08898165,Yes,NA,0.048925752,0.2781736,0.253129402,0.914170209,0.66070647,0.9462754,0,0,3,0,2,1,0,0,1,0,0,1,845.29,5722.77271,16507.2199,39321.11489,44,0,0.531303002,0.963095961,0.285714286
155,1154,1,1,4771,12.99127048,80.21664863,Apparel / Accessory,11.59778826,No,No,Central Warehouse of establishment,No,880.1715011,No,298.9177524,No,1,1.082457593,0.08898165,No,No,0.341016529,0.388093162,0.35293327,0.694505996,0.82795072,0.479278962,0,1,1,1,0,0,1,1,1,1,0,1,2847.31,5303.714961,16327.3212,35037.76207,44,0.233333333,0.741026433,1.035522526,0.285714286
1039,2038,1,1,4771,13.16532103,80.25450486,Apparel / Accessory,13.79514674,Yes,Yes,Several Individual warehouses,Yes,1560.540757,Yes,298.9189314,Yes,1,1.082457593,0.08898165,Yes,Yes,0.555414391,0.941572247,0.718895877,0.387506517,0.197683018,0.798057325,0,1,0,1,0,0,1,1,0,1,1,1,312.3,2470.809824,7699.465493,23989.04801,44,3,1.660468124,0.942920908,0.1
734,1733,1,1,4641,13.07656423,80.21281078,Apparel / Accessory,15.32282597,Yes,Yes,Several Individual warehouses,Yes,706.8984842,Yes,300.6540907,Yes,1,1.082457593,0.08898165,Yes,Yes,0.698192876,0.728405244,0.630432384,0.446254271,0.217330728,0.164557006,1,1,1,1,0,1,1,1,0,0,1,1,1446.3,7170.070649,21639.67233,43598.34964,42,1,1.358837627,1.144447147,0.1
440,1439,1,1,4759,13.04018705,80.24052174,Electronics,12.35097924,Yes,Yes,Several Individual warehouses,Yes,1710.891316,Yes,302.243028,Yes,1,0.082457593,0.08898165,Yes,No,0.689541064,0.640216507,0.008931881,0.218732118,0.857435084,0.261794494,1,0,0,0,1,1,1,1,1,0,1,0,909.09,8277.522232,18882.67617,34597.56191,44,0,0.649148388,0.908273182,1.533333333
667,1666,1,1,4721,13.06366793,80.24384745,Restaurant,12.63288309,No,No,Others,No,683.7979903,No,302.4111351,No,1,1.082457593,0.08898165,No,No,0.874374566,0.786321532,1.001524332,0.947198101,0.499424849,0.360202337,1,1,3,1,0,0,0,1,0,1,1,0,736.47,3420.748683,10429.34532,27935.20675,31,0,1.787845863,1.821572667,0.714285714
257,1256,1,1,4630,13.01302859,80.21359088,Others,11.16001036,Yes,Yes,Several Individual warehouses,Yes,2577.095101,Yes,302.7581304,Yes,1,11.08245759,0.08898165,Yes,No,0.362768904,0.447555538,0.002509503,0.373152717,0.308637721,1.480855895,0,4,1,1,0,1,0,1,1,1,1,1,406.45,6386.472323,18577.78965,29671.78296,42,0,0.45006504,0.735921621,2
264,1263,1,1,4520,13.01486676,80.21449493,Automobile dealer & sevice,7.572243281,Yes,Yes,Several Individual warehouses,Yes,2036.529431,Yes,303.3437358,Yes,1,0.082457593,0.08898165,Yes,No,0.465683435,0.046705477,0.626139664,0.150300018,0.203702954,0.142981654,0,0,1,0,0,1,0,1,1,0,0,0,292.52,6564.178018,16581.62714,29724.15455,44,1,0.672845141,0.615983453,0.319047619
270,1269,1,1,4510,13.01874347,80.20573889,Automobile dealer & sevice,13.85587482,No,No,Several Individual warehouses,No,1993.911059,No,305.0722513,No,1,9.082457593,0.08898165,No,No,0.170092395,0.546553015,3.194979244,0.720120905,0.857672895,1.172170639,1,0,3,1,0,0,0,1,0,0,1,0,1340.57,5750.368675,16390.83276,32417.05459,44,0,3.741532259,0.8902133,6
757,1756,1,1,4630,13.08217405,80.2147685,Food stores,12.31373387,No,No,Central Warehouse of establishment,No,906.8111366,No,306.5935281,No,1,4.082457593,0.08898165,No,No,0.433936696,0.977409769,0.88774494,0.48161481,0.169034224,1.791831743,0,0,1,1,2,0,1,0,1,1,0,0,606.51,7290.680205,20775.17137,37375.42463,44,0,1.865154709,0.915551506,2
694,1693,1,1,4510,13.07552321,80.21437605,Automobile dealer & sevice,9.661167115,Yes,Yes,Several Individual warehouses,Yes,6023.439455,Yes,308.7289047,Yes,1,23.08245759,0.08898165,Yes,No,0.352214702,0.143356601,0.856341479,0.204205944,0.616423549,0.478329801,2,1,0,0,1,1,0,0,0,0,0,1,414.02,5076.283821,13995.52306,49051.74865,44,0.7,0.99969808,0.556420647,0.857142857
488,1487,1,1,4759,13.04313115,80.23246601,Electronics,10.83378417,No,No,Several Individual warehouses,No,995.67317,No,308.9422793,No,1,1.082457593,0.08898165,No,No,0.667307388,0.927037909,0.845646982,0.342885223,0.809113787,1.005624345,0,0,0,1,1,1,1,1,1,0,1,0,1220.88,5888.416779,17449.97678,40504.27117,44,4,1.772684891,1.010192611,0.266666667
238,1237,1,1,4771,13.00720271,80.25049735,Apparel / Accessory,12.95270006,No,No,From wholesale shops,No,1492.488131,No,309.8281243,No,1,8.082457593,0.08898165,No,Yes,0.413647856,0.246921188,0.173064865,0.17019311,0.755138892,1.533023865,0,1,0,0,1,1,0,1,1,0,1,0,892.17,7058.119567,18046.55493,25017.23426,44,0,0.419986052,0.583840966,2
546,1545,1,1,4773,13.04865374,80.25275759,Apparel / Accessory,9.36252926,Yes,Yes,From wholesale shops,Yes,3083.571101,Yes,340.1383439,Yes,1,14.08245759,0.08898165,Yes,No,0.451571602,2.227271793,0.200662079,0.47441439,0.125124641,0.732173407,0,2,1,0,0,0,1,0,0,0,0,1,495.75,6946.359445,18190.82838,33404.22179,44,0,2.427933872,0.925985992,3
339,1338,1,1,9999,13.03237785,80.25697079,Others,9.190569384,Yes,Yes,Several Individual warehouses,Yes,832.9898539,Yes,342.4789397,Yes,1,3.082457593,0.08898165,Yes,No,0.457415693,0.654860403,0.734035979,0.106580045,0.808608717,0.891429181,0,0,3,1,0,0,1,0,1,0,1,1,326.95,6442.738392,19036.7569,33933.08664,45,0,1.388896382,0.563995738,0.142857143
530,1529,1,1,4721,13.04757133,80.20109959,Restaurant,11.74104212,No,No,Central Warehouse of establishment,No,1887.135025,No,342.7307936,No,1,13.08245759,0.08898165,No,No,0.589962416,0.613482226,3.978706957,0.102948207,0.527637994,1.917939205,0,1,2,1,1,0,0,1,1,1,1,0,790.39,4058.100384,14412.61257,33296.96436,31,0,4.592189183,0.692910623,6
403,1402,1,1,9999,13.03748797,80.22804439,Building Material / Hardware,13.09708475,No,No,From wholesale shops,No,3084.574638,No,343.4457006,No,1,23.08245759,0.08898165,No,No,0.853396917,0.665437333,0.066381262,0.921133379,0.946675472,0.03222419,1,0,1,1,1,1,0,1,1,1,0,0,806.57,6080.731448,16632.20067,38363.75971,44,2,0.731818595,1.774530295,0.495238095
220,1219,1,1,4771,13.00589936,80.25173569,Apparel / Accessory,11.93054417,Yes,Yes,Several Individual warehouses,Yes,2412.290198,Yes,344.2380777,Yes,1,5.082457593,0.08898165,Yes,No,0.372848101,0.925761287,1.513833594,0.976718918,0.898590456,0.317854712,0,0,0,1,0,1,0,0,0,1,1,0,790.66,3101.069049,8598.626831,28241.31385,44,0,2.439594881,1.349567019,2
676,1675,1,1,5610,13.06598556,80.2680695,Restaurant,11.98991557,No,No,Several Individual warehouses,No,1373.624667,No,347.8396313,No,1,19.08245759,24.08898165,No,No,0.585101897,0.419046819,0.649655141,0.896232616,0.003748752,2.047548032,1,0,2,0,0,1,1,1,1,0,1,0,1145.66,4913.214008,17483.16364,42610.73466,31,0,1.06870196,1.481334513,2
239,1238,1,1,4759,13.0071981,80.25019984,Electronics,9.083072161,No,No,Central Warehouse of establishment,No,486.2186891,No,352.6208739,No,1,1.082457593,0.08898165,No,No,0.939941868,0.437660949,0.144677631,0.833985074,0.637023373,0.035892195,0,1,0,0,0,1,1,0,1,0,1,1,891.99,7199.695944,18839.11209,25055.70241,44,0,0.58233858,1.773926942,0.333333333
491,1490,1,1,4663,13.04350063,80.19380227,Building Material / Hardware,9.562349322,No,No,Central Warehouse of establishment,No,2288.076951,No,353.4770866,No,1,13.08245759,5.08898165,No,Yes,0.093171234,0.280466664,0.143442691,0.796337123,0.66129729,3.401962182,1,0,0,1,2,0,0,0,0,1,0,1,752.98,6076.525939,16601.97649,35010.57317,42,10,0.423909355,0.889508358,3.333333333
517,1516,1,1,4721,13.04715302,80.19829131,Food stores,14.07141544,No,No,Several Individual warehouses,No,1946.569236,No,353.8082144,No,1,7.082457593,0.08898165,No,No,0.793191276,0.651632064,2.981205021,0.087376595,0.037369044,1.005747504,1,1,1,0,1,0,0,1,1,0,0,1,716.09,5956.462372,16627.68251,35628.71367,44,0,3.632837086,0.880567872,2.428571429
1060,2059,1,1,4752,13.17053955,80.304928,Building Material / Hardware,10.02685626,Yes,Yes,Several Individual warehouses,Yes,1410.67857,Yes,355.1633437,Yes,1,4.082457593,0.08898165,Yes,No,0.300946713,0.225655036,0.2166018,0.082818337,0.92722339,0.410485181,0,2,4,0,0,1,1,0,0,0,1,0,409.05,6012.405776,13659.29384,17264.47209,44,1,0.442256836,0.38376505,0.3
1016,2015,1,1,4759,13.16279412,80.30339609,Others,8.070524387,Yes,Yes,Several Individual warehouses,Yes,910.3250936,Yes,355.245259,Yes,1,8.082457593,0.08898165,Yes,Yes,0.113000977,0.680394236,0.24792908,0.905204919,0.084322426,0.528273456,0,2,0,0,0,1,1,1,0,1,0,0,613.47,7349.652594,17631.03433,19931.7985,44,0,0.928323316,1.018205896,0.285714286
110,1109,1,1,4772,12.99783769,80.26749166,Pharma vendor,14.46005324,No,No,Central Warehouse of establishment,No,580.3022045,No,359.3926018,No,1,6.082457593,0.08898165,No,Yes,0.4987258,0.39309821,0.838437655,0.299346995,0.266984728,0.565693816,0,0,1,1,1,0,1,1,0,0,0,1,803.53,6704.078568,18113.62445,294175.2718,44,0,1.231535865,0.798072795,1.385714286
784,1783,1,1,4771,13.08482124,80.1702216,Apparel / Accessory,13.52010093,Yes,Yes,Several Individual warehouses,Yes,119.1341651,Yes,390.9223237,Yes,1,1.082457593,0.08898165,Yes,No,0.513043366,0.428916866,0.66547819,0.321644239,0.364526758,0.370478367,0,1,0,1,0,1,0,0,1,0,1,0,785.97,3655.509787,13152.68903,28071.09118,44,0,1.094395056,0.834687605,0.352380952
84,1083,1,1,4721,12.97553225,80.22065813,Food stores,14.34895103,Yes,Yes,From wholesale shops,Yes,1125.29662,Yes,392.6137728,Yes,1,1.082457593,0.08898165,Yes,No,0.025944655,0.4760981,0.699687447,0.441192058,0.808814215,2.109175151,1,2,1,0,0,1,1,1,0,1,1,0,1020.28,6997.785031,18031.2319,43792.2809,44,0,1.175785548,0.467136713,2
477,1476,1,1,9999,13.04172077,80.2345072,Apparel / Accessory,10.43497097,Yes,Yes,From wholesale shops,Yes,4071.029076,Yes,394.4290037,Yes,1,5.082457593,0.08898165,Yes,No,0.509091794,0.171868955,0.642790531,0.016263855,0.027853552,0.114585381,1,1,0,1,0,0,1,1,1,0,0,0,916.9,4034.913705,11275.33035,39886.27768,44,0.233333333,0.814659486,0.525355649,0.285714286
472,1471,1,1,4771,13.04126826,80.2345353,Apparel / Accessory,12.95184695,Yes,Yes,Several Individual warehouses,Yes,275.7315464,Yes,397.5505013,Yes,1,0.082457593,0.08898165,Yes,No,0.965479175,0.057192549,0.322542207,0.419691124,0.949256712,1.133280942,1,1,0,0,0,0,1,0,1,0,1,1,831.47,8113.912319,20602.29,39050.15423,44,0,0.379734756,1.385170298,0.319047619
374,1373,1,1,5610,13.03537153,80.24871386,Restaurant,15.93579044,Yes,Yes,Several Individual warehouses,Yes,2454.28324,Yes,399.6041446,Yes,1,10.08245759,0.08898165,Yes,No,0.290619365,0.187591565,0.481893339,0.467487701,0.153924852,1.331822186,1,0,2,1,0,0,1,0,0,0,1,1,492.16,5514.402112,13176.59077,33500.27198,31,0,0.669484904,0.758107066,2
414,1413,1,1,5610,13.03820933,80.25650215,Restaurant,13.20551369,NA,NA,Several Individual warehouses,NA,4747.417378,NA,400.6039608,NA,1,10.08245759,0.08898165,NA,No,0.195424835,0.222562963,0.974723595,0.387351118,0.38975251,2.156686276,1,0,3,0,1,1,0,1,1,0,0,1,1045.84,8017.795271,18813.41616,34850.456,31,0,1.197286557,0.582775953,2
981,1980,1,1,4771,13.1451127,80.2969911,Apparel / Accessory,11.64926176,Yes,Yes,Several Individual warehouses,Yes,921.1763558,Yes,402.2997175,Yes,1,3.082457593,0.08898165,Yes,Yes,0.825803429,0.552869365,0.65678768,0.509437504,0.669628009,0.040931601,1,0,0,1,1,0,0,1,0,1,1,1,346.1,6651.768464,15698.40084,27907.73199,44,0.233333333,1.209657046,1.335240933,0.285714286
614,1613,1,1,4630,13.05424467,80.26108921,Food stores,9.241208329,Yes,Yes,From wholesale shops,Yes,1164.79563,Yes,403.7686644,Yes,1,2.082457593,0.08898165,Yes,No,0.30960508,0.456262062,0.573088664,0.59043913,0.643579261,0.291019792,0,0,1,1,3,0,0,0,1,0,1,1,1053.98,9898.346708,22449.38848,33134.39024,44,0,1.029350725,0.90004421,1
408,1407,1,1,4759,13.03773728,80.16077435,Home furniture/ appliances,12.76559666,No,No,Several Individual warehouses,No,12053.40154,No,403.9083279,No,1,5.082457593,0.08898165,No,No,0.014840966,0.974621695,0.741897285,0.75960991,0.12965098,0.689855568,1,0,1,0,1,1,1,0,0,0,1,1,868.86,6177.372879,18537.72694,36978.79758,44,0,1.716518981,0.774450876,0.285714286
201,1200,1,1,4759,13.00041674,80.20351728,Electronics,10.28386331,No,No,Several Individual warehouses,No,937.2978995,No,408.9697601,No,1,3.082457593,0.08898165,No,Yes,0.465421046,0.731035421,0.908046987,0.412839038,0.178502447,0.074256257,1,1,0,1,1,1,1,1,1,0,1,1,627.64,6786.074657,17783.83803,39230.18733,44,7,1.639082409,0.878260084,2
202,1201,1,1,4520,13.00091875,80.26171221,Automobile dealer & sevice,12.81549853,Yes,Yes,Several Individual warehouses,Yes,978.6656406,Yes,446.1056255,Yes,1,4.082457593,0.08898165,Yes,Yes,0.783333366,0.626455653,0.73954426,0.563054111,0.451650809,0.522521903,0,1,4,0,0,0,1,1,1,1,0,1,431.76,7795.830501,20915.60469,32741.17933,44,0,1.365999913,1.346387477,1.285714286
749,1748,1,1,4759,13.08050956,80.21216764,Electronics,12.67767133,Yes,Yes,From wholesale shops,Yes,445.6546381,Yes,446.5012068,Yes,1,4.082457593,0.08898165,Yes,No,0.367338778,2.138531493,0.339366886,0.415915802,0.28234514,0.153333004,1,1,1,1,1,0,0,1,0,1,1,2,622.72,6668.78985,17434.15281,40152.22297,44,0,2.47789838,0.78325458,2
684,1683,1,1,4759,13.06698519,80.22838504,Home furniture/ appliances,12.02861562,Yes,Yes,From wholesale shops,Yes,865.6901541,Yes,450.7616338,Yes,1,5.082457593,0.08898165,Yes,No,0.166492665,0.082699475,0.414524139,0.395019944,0.124994993,1.398448007,1,0,1,1,2,1,0,1,1,1,1,1,937.92,7356.175031,20734.69857,40915.69015,44,0,0.497223615,0.561512609,2
